Rank,Club,Country,Level,Elo,From,To
None,Sunderland,ENG,1,1551.14025879,1946-07-07,1946-08-31
None,Sunderland,ENG,1,1556.31469727,1946-09-01,1946-09-04
None,Sunderland,ENG,1,1564.6529541,1946-09-05,1946-09-07
None,Sunderland,ENG,1,1566.24682617,1946-09-08,1946-09-11
None,Sunderland,ENG,1,1553.7467041,1946-09-12,1946-09-14
None,Sunderland,ENG,1,1559.87109375,1946-09-15,1946-09-21
None,Sunderland,ENG,1,1578.2644043,1946-09-22,1946-09-25
None,Sunderland,ENG,1,1579.12573242,1946-09-26,1946-09-28
None,Sunderland,ENG,1,1583.8692627,1946-09-29,1946-09-29
None,Sunderland,ENG,1,1600.8692627,1946-09-30,1946-10-03
None,Sunderland,ENG,1,1606.8692627,1946-10-04,1946-10-05
None,Sunderland,ENG,1,1594.85400391,1946-10-06,1946-10-12
None,Sunderland,ENG,1,1602.60571289,1946-10-13,1946-10-19
None,Sunderland,ENG,1,1590.91552734,1946-10-20,1946-10-26
None,Sunderland,ENG,1,1608.98828125,1946-10-27,1946-11-02
None,Sunderland,ENG,1,1598.45825195,1946-11-03,1946-11-09
None,Sunderland,ENG,1,1613.68103027,1946-11-10,1946-11-16
None,Sunderland,ENG,1,1618.17736816,1946-11-17,1946-11-23
None,Sunderland,ENG,1,1609.83337402,1946-11-24,1946-11-30
None,Sunderland,ENG,1,1599.33947754,1946-12-01,1946-12-07
None,Sunderland,ENG,1,1600.81652832,1946-12-08,1946-12-14
None,Sunderland,ENG,1,1585.40258789,1946-12-15,1946-12-21
None,Sunderland,ENG,1,1595.15661621,1946-12-22,1946-12-25
None,Sunderland,ENG,1,1587.6796875,1946-12-26,1946-12-26
None,Sunderland,ENG,1,1584.46313477,1946-12-27,1946-12-28
None,Sunderland,ENG,1,1574.35241699,1946-12-29,1947-01-04
None,Sunderland,ENG,1,1557.34887695,1947-01-05,1947-01-18
None,Sunderland,ENG,1,1583.03210449,1947-01-19,1947-02-01
None,Sunderland,ENG,1,1592.43017578,1947-02-02,1947-02-08
None,Sunderland,ENG,1,1589.54138184,1947-02-09,1947-02-15
None,Sunderland,ENG,1,1581.49230957,1947-02-16,1947-03-01
None,Sunderland,ENG,1,1580.5748291,1947-03-02,1947-03-15
None,Sunderland,ENG,1,1587.46960449,1947-03-16,1947-03-22
None,Sunderland,ENG,1,1582.22961426,1947-03-23,1947-03-29
None,Sunderland,ENG,1,1588.85095215,1947-03-30,1947-04-04
None,Sunderland,ENG,1,1599.44372559,1947-04-05,1947-04-05
None,Sunderland,ENG,1,1602.60742188,1947-04-06,1947-04-08
None,Sunderland,ENG,1,1593.13269043,1947-04-09,1947-04-12
None,Sunderland,ENG,1,1596.0838623,1947-04-13,1947-04-13
None,Sunderland,ENG,1,1586.0838623,1947-04-14,1947-04-19
None,Sunderland,ENG,1,1582.08862305,1947-04-20,1947-04-26
None,Sunderland,ENG,1,1588.09399414,1947-04-27,1947-05-03
None,Sunderland,ENG,1,1583.68762207,1947-05-04,1947-05-04
None,Sunderland,ENG,1,1587.68762207,1947-05-05,1947-05-10
None,Sunderland,ENG,1,1596.89477539,1947-05-11,1947-05-17
None,Sunderland,ENG,1,1602.05456543,1947-05-18,1947-05-20
None,Sunderland,ENG,1,1589.05456543,1947-05-21,1947-05-24
None,Sunderland,ENG,1,1591.80908203,1947-05-25,1947-05-26
None,Sunderland,ENG,1,1608.80908203,1947-05-27,1947-08-23
None,Sunderland,ENG,1,1601.71337891,1947-08-24,1947-08-27
None,Sunderland,ENG,1,1598.95458984,1947-08-28,1947-08-30
None,Sunderland,ENG,1,1604.77734375,1947-08-31,1947-09-01
None,Sunderland,ENG,1,1597.25976562,1947-09-02,1947-09-06
None,Sunderland,ENG,1,1584.10998535,1947-09-07,1947-09-10
None,Sunderland,ENG,1,1585.9588623,1947-09-11,1947-09-13
None,Sunderland,ENG,1,1574.29394531,1947-09-14,1947-09-17
None,Sunderland,ENG,1,1563.17126465,1947-09-18,1947-09-20
None,Sunderland,ENG,1,1575.49584961,1947-09-21,1947-09-27
None,Sunderland,ENG,1,1576.18518066,1947-09-28,1947-10-04
None,Sunderland,ENG,1,1578.19311523,1947-10-05,1947-10-11
None,Sunderland,ENG,1,1574.19091797,1947-10-12,1947-10-18
None,Sunderland,ENG,1,1581.61242676,1947-10-19,1947-10-19
None,Sunderland,ENG,1,1609.61242676,1947-10-20,1947-10-25
None,Sunderland,ENG,1,1614.13574219,1947-10-26,1947-11-01
None,Sunderland,ENG,1,1620.44238281,1947-11-02,1947-11-08
None,Sunderland,ENG,1,1592.79931641,1947-11-09,1947-11-15
None,Sunderland,ENG,1,1607.36291504,1947-11-16,1947-11-22
None,Sunderland,ENG,1,1603.08007812,1947-11-23,1947-11-29
None,Sunderland,ENG,1,1612.81152344,1947-11-30,1947-12-06
None,Sunderland,ENG,1,1616.84179688,1947-12-07,1947-12-13
None,Sunderland,ENG,1,1605.03588867,1947-12-14,1947-12-20
None,Sunderland,ENG,1,1605.20056152,1947-12-21,1947-12-25
None,Sunderland,ENG,1,1612.85961914,1947-12-26,1947-12-26
None,Sunderland,ENG,1,1603.92358398,1947-12-27,1948-01-03
None,Sunderland,ENG,1,1611.45263672,1948-01-04,1948-01-17
None,Sunderland,ENG,1,1600.18847656,1948-01-18,1948-01-24
None,Sunderland,ENG,1,1587.94287109,1948-01-25,1948-01-31
None,Sunderland,ENG,1,1581.26538086,1948-02-01,1948-02-14
None,Sunderland,ENG,1,1574.38549805,1948-02-15,1948-02-21
None,Sunderland,ENG,1,1581.92211914,1948-02-22,1948-02-28
None,Sunderland,ENG,1,1580.78625488,1948-02-29,1948-03-06
None,Sunderland,ENG,1,1577.19348145,1948-03-07,1948-03-13
None,Sunderland,ENG,1,1565.86462402,1948-03-14,1948-03-20
None,Sunderland,ENG,1,1559.78125,1948-03-21,1948-03-26
None,Sunderland,ENG,1,1567.53393555,1948-03-27,1948-03-29
None,Sunderland,ENG,1,1563.98925781,1948-03-30,1948-04-03
None,Sunderland,ENG,1,1568.85595703,1948-04-04,1948-04-10
None,Sunderland,ENG,1,1579.32446289,1948-04-11,1948-04-11
None,Sunderland,ENG,1,1602.32446289,1948-04-12,1948-04-12
None,Sunderland,ENG,1,1609.32165527,1948-04-13,1948-04-17
None,Sunderland,ENG,1,1613.44494629,1948-04-18,1948-04-24
None,Sunderland,ENG,1,1622.93713379,1948-04-25,1948-05-01
None,Sunderland,ENG,1,1617.31567383,1948-05-02,1948-05-17
None,Sunderland,ENG,1,1644.31567383,1948-05-18,1948-08-21
None,Sunderland,ENG,1,1652.25549316,1948-08-22,1948-08-25
None,Sunderland,ENG,1,1663.43237305,1948-08-26,1948-08-28
None,Sunderland,ENG,1,1654.09399414,1948-08-29,1948-09-01
None,Sunderland,ENG,1,1653.59729004,1948-09-02,1948-09-04
None,Sunderland,ENG,1,1652.64538574,1948-09-05,1948-09-06
None,Sunderland,ENG,1,1669.68334961,1948-09-07,1948-09-11
None,Sunderland,ENG,1,1673.61828613,1948-09-12,1948-09-15
None,Sunderland,ENG,1,1680.46850586,1948-09-16,1948-09-18
None,Sunderland,ENG,1,1680.4342041,1948-09-19,1948-09-25
None,Sunderland,ENG,1,1669.67224121,1948-09-26,1948-10-02
None,Sunderland,ENG,1,1673.01367188,1948-10-03,1948-10-09
None,Sunderland,ENG,1,1668.87255859,1948-10-10,1948-10-10
None,Sunderland,ENG,1,1681.87255859,1948-10-11,1948-10-16
None,Sunderland,ENG,1,1675.4654541,1948-10-17,1948-10-23
None,Sunderland,ENG,1,1685.30310059,1948-10-24,1948-10-30
None,Sunderland,ENG,1,1674.89855957,1948-10-31,1948-11-06
None,Sunderland,ENG,1,1673.22033691,1948-11-07,1948-11-11
None,Sunderland,ENG,1,1677.22033691,1948-11-12,1948-11-13
None,Sunderland,ENG,1,1668.79016113,1948-11-14,1948-11-20
None,Sunderland,ENG,1,1664.67932129,1948-11-21,1948-11-27
None,Sunderland,ENG,1,1657.89001465,1948-11-28,1948-12-04
None,Sunderland,ENG,1,1669.08666992,1948-12-05,1948-12-11
None,Sunderland,ENG,1,1671.63000488,1948-12-12,1948-12-18
None,Sunderland,ENG,1,1662.85974121,1948-12-19,1948-12-25
None,Sunderland,ENG,1,1667.24597168,1948-12-26,1948-12-27
None,Sunderland,ENG,1,1669.15759277,1948-12-28,1949-01-01
None,Sunderland,ENG,1,1655.40930176,1949-01-02,1949-01-15
None,Sunderland,ENG,1,1659.1619873,1949-01-16,1949-01-22
None,Sunderland,ENG,1,1666.37207031,1949-01-23,1949-02-05
None,Sunderland,ENG,1,1658.70751953,1949-02-06,1949-02-19
None,Sunderland,ENG,1,1646.40368652,1949-02-20,1949-03-05
None,Sunderland,ENG,1,1642.5994873,1949-03-06,1949-03-12
None,Sunderland,ENG,1,1629.77111816,1949-03-13,1949-03-19
None,Sunderland,ENG,1,1644.74572754,1949-03-20,1949-03-26
None,Sunderland,ENG,1,1641.26501465,1949-03-27,1949-04-02
None,Sunderland,ENG,1,1645.79125977,1949-04-03,1949-04-09
None,Sunderland,ENG,1,1643.35571289,1949-04-10,1949-04-10
None,Sunderland,ENG,1,1590.35571289,1949-04-11,1949-04-15
None,Sunderland,ENG,1,1588.12792969,1949-04-16,1949-04-16
None,Sunderland,ENG,1,1592.79833984,1949-04-17,1949-04-19
None,Sunderland,ENG,1,1597.27368164,1949-04-20,1949-04-21
None,Sunderland,ENG,1,1611.84509277,1949-04-22,1949-04-23
None,Sunderland,ENG,1,1617.11962891,1949-04-24,1949-04-30
None,Sunderland,ENG,1,1627.25292969,1949-05-01,1949-05-07
None,Sunderland,ENG,1,1623.28417969,1949-05-08,1949-05-14
None,Sunderland,ENG,1,1612.28417969,1949-05-15,1949-05-20
None,Sunderland,ENG,1,1618.28417969,1949-05-21,1949-05-25
None,Sunderland,ENG,1,1626.28417969,1949-05-26,1949-08-20
None,Sunderland,ENG,1,1619.72546387,1949-08-21,1949-08-23
None,Sunderland,ENG,1,1622.77685547,1949-08-24,1949-08-27
None,Sunderland,ENG,1,1633.75109863,1949-08-28,1949-08-31
None,Sunderland,ENG,1,1638.96252441,1949-09-01,1949-09-03
None,Sunderland,ENG,1,1632.59619141,1949-09-04,1949-09-07
None,Sunderland,ENG,1,1624.80737305,1949-09-08,1949-09-10
None,Sunderland,ENG,1,1620.32214355,1949-09-11,1949-09-17
None,Sunderland,ENG,1,1616.8684082,1949-09-18,1949-09-22
None,Sunderland,ENG,1,1588.8684082,1949-09-23,1949-09-24
None,Sunderland,ENG,1,1592.99780273,1949-09-25,1949-10-01
None,Sunderland,ENG,1,1611.83435059,1949-10-02,1949-10-08
None,Sunderland,ENG,1,1608.91772461,1949-10-09,1949-10-15
None,Sunderland,ENG,1,1611.91149902,1949-10-16,1949-10-16
None,Sunderland,ENG,1,1634.91149902,1949-10-17,1949-10-22
None,Sunderland,ENG,1,1640.80273438,1949-10-23,1949-10-29
None,Sunderland,ENG,1,1633.94189453,1949-10-30,1949-11-05
None,Sunderland,ENG,1,1638.57568359,1949-11-06,1949-11-12
None,Sunderland,ENG,1,1630.91442871,1949-11-13,1949-11-19
None,Sunderland,ENG,1,1645.32055664,1949-11-20,1949-11-26
None,Sunderland,ENG,1,1650.11804199,1949-11-27,1949-12-03
None,Sunderland,ENG,1,1657.93212891,1949-12-04,1949-12-10
None,Sunderland,ENG,1,1669.27746582,1949-12-11,1949-12-17
None,Sunderland,ENG,1,1676.16174316,1949-12-18,1949-12-24
None,Sunderland,ENG,1,1667.0526123,1949-12-25,1949-12-26
None,Sunderland,ENG,1,1673.37109375,1949-12-27,1949-12-27
None,Sunderland,ENG,1,1665.77319336,1949-12-28,1949-12-31
None,Sunderland,ENG,1,1671.13037109,1950-01-01,1950-01-14
None,Sunderland,ENG,1,1678.19213867,1950-01-15,1950-01-21
None,Sunderland,ENG,1,1692.73864746,1950-01-22,1950-02-04
None,Sunderland,ENG,1,1703.52258301,1950-02-05,1950-02-18
None,Sunderland,ENG,1,1702.47814941,1950-02-19,1950-02-25
None,Sunderland,ENG,1,1712.25671387,1950-02-26,1950-03-04
None,Sunderland,ENG,1,1708.27819824,1950-03-05,1950-03-11
None,Sunderland,ENG,1,1721.72521973,1950-03-12,1950-03-18
None,Sunderland,ENG,1,1719.54614258,1950-03-19,1950-03-25
None,Sunderland,ENG,1,1718.08496094,1950-03-26,1950-04-01
None,Sunderland,ENG,1,1721.96264648,1950-04-02,1950-04-07
None,Sunderland,ENG,1,1727.96130371,1950-04-08,1950-04-08
None,Sunderland,ENG,1,1739.87719727,1950-04-09,1950-04-10
None,Sunderland,ENG,1,1729.93798828,1950-04-11,1950-04-15
None,Sunderland,ENG,1,1715.37084961,1950-04-16,1950-04-16
None,Sunderland,ENG,1,1734.37084961,1950-04-17,1950-04-22
None,Sunderland,ENG,1,1722.45300293,1950-04-23,1950-04-29
None,Sunderland,ENG,1,1726.7199707,1950-04-30,1950-05-06
None,Sunderland,ENG,1,1732.27062988,1950-05-07,1950-05-15
None,Sunderland,ENG,1,1738.27062988,1950-05-16,1950-05-20
None,Sunderland,ENG,1,1743.27062988,1950-05-21,1950-06-26
None,Sunderland,ENG,1,1752.27062988,1950-06-27,1950-06-30
None,Sunderland,ENG,1,1696.27062988,1950-07-01,1950-07-03
None,Sunderland,ENG,1,1661.27062988,1950-07-04,1950-08-19
None,Sunderland,ENG,1,1665.28125,1950-08-20,1950-08-21
None,Sunderland,ENG,1,1656.23120117,1950-08-22,1950-08-26
None,Sunderland,ENG,1,1643.37963867,1950-08-27,1950-08-30
None,Sunderland,ENG,1,1639.77331543,1950-08-31,1950-09-02
None,Sunderland,ENG,1,1626.08874512,1950-09-03,1950-09-06
None,Sunderland,ENG,1,1621.94567871,1950-09-07,1950-09-09
None,Sunderland,ENG,1,1629.19787598,1950-09-10,1950-09-16
None,Sunderland,ENG,1,1613.69458008,1950-09-17,1950-09-23
None,Sunderland,ENG,1,1614.31542969,1950-09-24,1950-09-30
None,Sunderland,ENG,1,1619.70983887,1950-10-01,1950-10-07
None,Sunderland,ENG,1,1615.37182617,1950-10-08,1950-10-08
None,Sunderland,ENG,1,1628.37182617,1950-10-09,1950-10-14
None,Sunderland,ENG,1,1632.53466797,1950-10-15,1950-10-21
None,Sunderland,ENG,1,1628.87414551,1950-10-22,1950-10-28
None,Sunderland,ENG,1,1615.57055664,1950-10-29,1950-11-04
None,Sunderland,ENG,1,1620.78710938,1950-11-05,1950-11-11
None,Sunderland,ENG,1,1614.81213379,1950-11-12,1950-11-18
None,Sunderland,ENG,1,1618.94567871,1950-11-19,1950-11-25
None,Sunderland,ENG,1,1602.66760254,1950-11-26,1950-12-02
None,Sunderland,ENG,1,1598.36743164,1950-12-03,1950-12-09
None,Sunderland,ENG,1,1590.02685547,1950-12-10,1950-12-16
None,Sunderland,ENG,1,1586.140625,1950-12-17,1950-12-23
None,Sunderland,ENG,1,1591.54174805,1950-12-24,1950-12-25
None,Sunderland,ENG,1,1598.38000488,1950-12-26,1950-12-26
None,Sunderland,ENG,1,1614.98803711,1950-12-27,1950-12-30
None,Sunderland,ENG,1,1615.91503906,1950-12-31,1951-01-13
None,Sunderland,ENG,1,1605.55053711,1951-01-14,1951-01-20
None,Sunderland,ENG,1,1608.94372559,1951-01-21,1951-02-03
None,Sunderland,ENG,1,1607.68408203,1951-02-04,1951-02-17
None,Sunderland,ENG,1,1595.38842773,1951-02-18,1951-03-03
None,Sunderland,ENG,1,1603.09362793,1951-03-04,1951-03-07
None,Sunderland,ENG,1,1611.23583984,1951-03-08,1951-03-10
None,Sunderland,ENG,1,1613.98510742,1951-03-11,1951-03-17
None,Sunderland,ENG,1,1609.52709961,1951-03-18,1951-03-23
None,Sunderland,ENG,1,1614.26245117,1951-03-24,1951-03-24
None,Sunderland,ENG,1,1598.9074707,1951-03-25,1951-03-26
None,Sunderland,ENG,1,1605.89916992,1951-03-27,1951-03-31
None,Sunderland,ENG,1,1592.71630859,1951-04-01,1951-04-07
None,Sunderland,ENG,1,1597.14050293,1951-04-08,1951-04-14
None,Sunderland,ENG,1,1604.91638184,1951-04-15,1951-04-15
None,Sunderland,ENG,1,1575.91638184,1951-04-16,1951-04-21
None,Sunderland,ENG,1,1590.06079102,1951-04-22,1951-04-28
None,Sunderland,ENG,1,1586.00061035,1951-04-29,1951-05-05
None,Sunderland,ENG,1,1582.98852539,1951-05-06,1951-05-10
None,Sunderland,ENG,1,1593.98852539,1951-05-11,1951-05-20
None,Sunderland,ENG,1,1596.98852539,1951-05-21,1951-08-18
None,Sunderland,ENG,1,1606.64074707,1951-08-19,1951-08-25
None,Sunderland,ENG,1,1611.55566406,1951-08-26,1951-08-27
None,Sunderland,ENG,1,1605.86022949,1951-08-28,1951-09-01
None,Sunderland,ENG,1,1597.91845703,1951-09-02,1951-09-05
None,Sunderland,ENG,1,1583.24963379,1951-09-06,1951-09-08
None,Sunderland,ENG,1,1571.67749023,1951-09-09,1951-09-15
None,Sunderland,ENG,1,1575.21191406,1951-09-16,1951-09-22
None,Sunderland,ENG,1,1585.20178223,1951-09-23,1951-09-29
None,Sunderland,ENG,1,1578.43859863,1951-09-30,1951-10-06
None,Sunderland,ENG,1,1574.62585449,1951-10-07,1951-10-13
None,Sunderland,ENG,1,1562.43432617,1951-10-14,1951-10-20
None,Sunderland,ENG,1,1576.22546387,1951-10-21,1951-10-21
None,Sunderland,ENG,1,1568.22546387,1951-10-22,1951-10-27
None,Sunderland,ENG,1,1560.08984375,1951-10-28,1951-11-03
None,Sunderland,ENG,1,1552.97912598,1951-11-04,1951-11-10
None,Sunderland,ENG,1,1549.84936523,1951-11-11,1951-11-17
None,Sunderland,ENG,1,1548.07800293,1951-11-18,1951-11-24
None,Sunderland,ENG,1,1543.48352051,1951-11-25,1951-12-01
None,Sunderland,ENG,1,1552.78735352,1951-12-02,1951-12-08
None,Sunderland,ENG,1,1549.78601074,1951-12-09,1951-12-15
None,Sunderland,ENG,1,1559.70996094,1951-12-16,1951-12-22
None,Sunderland,ENG,1,1550.30859375,1951-12-23,1951-12-25
None,Sunderland,ENG,1,1537.40405273,1951-12-26,1951-12-26
None,Sunderland,ENG,1,1542.81726074,1951-12-27,1951-12-29
None,Sunderland,ENG,1,1556.15002441,1951-12-30,1952-01-01
None,Sunderland,ENG,1,1554.22790527,1952-01-02,1952-01-05
None,Sunderland,ENG,1,1546.79785156,1952-01-06,1952-01-19
None,Sunderland,ENG,1,1557.4519043,1952-01-20,1952-01-26
None,Sunderland,ENG,1,1575.34375,1952-01-27,1952-02-09
None,Sunderland,ENG,1,1581.77600098,1952-02-10,1952-02-16
None,Sunderland,ENG,1,1566.33398438,1952-02-17,1952-02-23
None,Sunderland,ENG,1,1585.20800781,1952-02-24,1952-03-01
None,Sunderland,ENG,1,1585.8145752,1952-03-02,1952-03-08
None,Sunderland,ENG,1,1578.74511719,1952-03-09,1952-03-15
None,Sunderland,ENG,1,1573.37609863,1952-03-16,1952-03-22
None,Sunderland,ENG,1,1570.65454102,1952-03-23,1952-03-29
None,Sunderland,ENG,1,1581.43237305,1952-03-30,1952-04-05
None,Sunderland,ENG,1,1578.28894043,1952-04-06,1952-04-06
None,Sunderland,ENG,1,1602.28894043,1952-04-07,1952-04-11
None,Sunderland,ENG,1,1610.35302734,1952-04-12,1952-04-12
None,Sunderland,ENG,1,1617.62194824,1952-04-13,1952-04-15
None,Sunderland,ENG,1,1617.4934082,1952-04-16,1952-04-19
None,Sunderland,ENG,1,1622.63427734,1952-04-20,1952-04-26
None,Sunderland,ENG,1,1625.03198242,1952-04-27,1952-05-21
None,Sunderland,ENG,1,1628.03198242,1952-05-22,1952-05-31
None,Sunderland,ENG,1,1649.03198242,1952-06-01,1952-08-23
None,Sunderland,ENG,1,1653.24572754,1952-08-24,1952-08-30
None,Sunderland,ENG,1,1664.76257324,1952-08-31,1952-09-01
None,Sunderland,ENG,1,1655.43359375,1952-09-02,1952-09-06
None,Sunderland,ENG,1,1658.61364746,1952-09-07,1952-09-10
None,Sunderland,ENG,1,1660.77441406,1952-09-11,1952-09-13
None,Sunderland,ENG,1,1654.10058594,1952-09-14,1952-09-17
None,Sunderland,ENG,1,1638.80371094,1952-09-18,1952-09-20
None,Sunderland,ENG,1,1642.79016113,1952-09-21,1952-09-27
None,Sunderland,ENG,1,1655.50524902,1952-09-28,1952-10-04
None,Sunderland,ENG,1,1652.41845703,1952-10-05,1952-10-05
None,Sunderland,ENG,1,1637.41845703,1952-10-06,1952-10-11
None,Sunderland,ENG,1,1642.29150391,1952-10-12,1952-10-18
None,Sunderland,ENG,1,1650.40466309,1952-10-19,1952-10-25
None,Sunderland,ENG,1,1656.69836426,1952-10-26,1952-11-01
None,Sunderland,ENG,1,1668.07507324,1952-11-02,1952-11-08
None,Sunderland,ENG,1,1661.52453613,1952-11-09,1952-11-15
None,Sunderland,ENG,1,1664.00927734,1952-11-16,1952-11-22
None,Sunderland,ENG,1,1668.74511719,1952-11-23,1952-11-27
None,Sunderland,ENG,1,1672.74511719,1952-11-28,1952-11-29
None,Sunderland,ENG,1,1675.48327637,1952-11-30,1952-12-06
None,Sunderland,ENG,1,1678.86755371,1952-12-07,1952-12-13
None,Sunderland,ENG,1,1663.45019531,1952-12-14,1952-12-20
None,Sunderland,ENG,1,1654.04443359,1952-12-21,1952-12-26
None,Sunderland,ENG,1,1656.25866699,1952-12-27,1952-12-27
None,Sunderland,ENG,1,1663.99926758,1952-12-28,1953-01-01
None,Sunderland,ENG,1,1659.6661377,1953-01-02,1953-01-03
None,Sunderland,ENG,1,1669.01184082,1953-01-04,1953-01-17
None,Sunderland,ENG,1,1658.02160645,1953-01-18,1953-01-24
None,Sunderland,ENG,1,1654.35009766,1953-01-25,1953-02-07
None,Sunderland,ENG,1,1646.45605469,1953-02-08,1953-02-18
None,Sunderland,ENG,1,1645.08300781,1953-02-19,1953-02-21
None,Sunderland,ENG,1,1635.12011719,1953-02-22,1953-02-28
None,Sunderland,ENG,1,1638.35290527,1953-03-01,1953-03-07
None,Sunderland,ENG,1,1632.96264648,1953-03-08,1953-03-14
None,Sunderland,ENG,1,1623.97961426,1953-03-15,1953-03-21
None,Sunderland,ENG,1,1619.51501465,1953-03-22,1953-03-28
None,Sunderland,ENG,1,1608.07312012,1953-03-29,1953-04-03
None,Sunderland,ENG,1,1596.9041748,1953-04-04,1953-04-04
None,Sunderland,ENG,1,1596.73132324,1953-04-05,1953-04-06
None,Sunderland,ENG,1,1604.47473145,1953-04-07,1953-04-11
None,Sunderland,ENG,1,1595.95837402,1953-04-12,1953-04-18
None,Sunderland,ENG,1,1594.74255371,1953-04-19,1953-04-19
None,Sunderland,ENG,1,1584.74255371,1953-04-20,1953-04-25
None,Sunderland,ENG,1,1572.69226074,1953-04-26,1953-04-27
None,Sunderland,ENG,1,1580.34399414,1953-04-28,1953-05-15
None,Sunderland,ENG,1,1573.34399414,1953-05-16,1953-05-18
None,Sunderland,ENG,1,1579.34399414,1953-05-19,1953-05-25
None,Sunderland,ENG,1,1586.34399414,1953-05-26,1953-06-02
None,Sunderland,ENG,1,1577.34399414,1953-06-03,1953-06-09
None,Sunderland,ENG,1,1583.34399414,1953-06-10,1953-08-19
None,Sunderland,ENG,1,1578.07092285,1953-08-20,1953-08-22
None,Sunderland,ENG,1,1573.27880859,1953-08-23,1953-08-26
None,Sunderland,ENG,1,1580.14086914,1953-08-27,1953-08-29
None,Sunderland,ENG,1,1568.8605957,1953-08-30,1953-08-31
None,Sunderland,ENG,1,1564.6685791,1953-09-01,1953-09-05
None,Sunderland,ENG,1,1568.37280273,1953-09-06,1953-09-12
None,Sunderland,ENG,1,1584.6685791,1953-09-13,1953-09-14
None,Sunderland,ENG,1,1579.12414551,1953-09-15,1953-09-19
None,Sunderland,ENG,1,1570.83886719,1953-09-20,1953-09-26
None,Sunderland,ENG,1,1577.08398438,1953-09-27,1953-10-03
None,Sunderland,ENG,1,1578.92797852,1953-10-04,1953-10-10
None,Sunderland,ENG,1,1575.15686035,1953-10-11,1953-10-11
None,Sunderland,ENG,1,1596.15686035,1953-10-12,1953-10-17
None,Sunderland,ENG,1,1586.68383789,1953-10-18,1953-10-24
None,Sunderland,ENG,1,1581.31225586,1953-10-25,1953-10-31
None,Sunderland,ENG,1,1587.68725586,1953-11-01,1953-11-07
None,Sunderland,ENG,1,1584.6126709,1953-11-08,1953-11-14
None,Sunderland,ENG,1,1590.62304688,1953-11-15,1953-11-21
None,Sunderland,ENG,1,1593.6328125,1953-11-22,1953-11-28
None,Sunderland,ENG,1,1559.1652832,1953-11-29,1953-12-05
None,Sunderland,ENG,1,1553.31335449,1953-12-06,1953-12-12
None,Sunderland,ENG,1,1559.65014648,1953-12-13,1953-12-19
None,Sunderland,ENG,1,1556.72167969,1953-12-20,1953-12-25
None,Sunderland,ENG,1,1555.79772949,1953-12-26,1953-12-26
None,Sunderland,ENG,1,1552.73291016,1953-12-27,1954-01-01
None,Sunderland,ENG,1,1560.41833496,1954-01-02,1954-01-02
None,Sunderland,ENG,1,1555.68530273,1954-01-03,1954-01-16
None,Sunderland,ENG,1,1566.74975586,1954-01-17,1954-01-23
None,Sunderland,ENG,1,1590.13635254,1954-01-24,1954-02-06
None,Sunderland,ENG,1,1596.77954102,1954-02-07,1954-02-13
None,Sunderland,ENG,1,1588.6784668,1954-02-14,1954-02-20
None,Sunderland,ENG,1,1579.03100586,1954-02-21,1954-02-27
None,Sunderland,ENG,1,1567.67370605,1954-02-28,1954-03-06
None,Sunderland,ENG,1,1562.4375,1954-03-07,1954-03-20
None,Sunderland,ENG,1,1582.24645996,1954-03-21,1954-03-31
None,Sunderland,ENG,1,1590.21118164,1954-04-01,1954-04-03
None,Sunderland,ENG,1,1583.32092285,1954-04-04,1954-04-04
None,Sunderland,ENG,1,1613.32092285,1954-04-05,1954-04-07
None,Sunderland,ENG,1,1612.49633789,1954-04-08,1954-04-10
None,Sunderland,ENG,1,1596.79309082,1954-04-11,1954-04-16
None,Sunderland,ENG,1,1592.85583496,1954-04-17,1954-04-17
None,Sunderland,ENG,1,1595.65380859,1954-04-18,1954-04-19
None,Sunderland,ENG,1,1609.01953125,1954-04-20,1954-04-24
None,Sunderland,ENG,1,1615.19873047,1954-04-25,1954-05-17
None,Sunderland,ENG,1,1605.19873047,1954-05-18,1954-05-25
None,Sunderland,ENG,1,1595.19873047,1954-05-26,1954-06-19
None,Sunderland,ENG,1,1577.19873047,1954-06-20,1954-06-22
None,Sunderland,ENG,1,1602.19873047,1954-06-23,1954-06-27
None,Sunderland,ENG,1,1554.19873047,1954-06-28,1954-08-21
None,Sunderland,ENG,1,1563.14367676,1954-08-22,1954-08-23
None,Sunderland,ENG,1,1566.59692383,1954-08-24,1954-08-28
None,Sunderland,ENG,1,1576.95703125,1954-08-29,1954-09-01
None,Sunderland,ENG,1,1573.51550293,1954-09-02,1954-09-04
None,Sunderland,ENG,1,1578.5032959,1954-09-05,1954-09-08
None,Sunderland,ENG,1,1574.45117188,1954-09-09,1954-09-11
None,Sunderland,ENG,1,1577.62329102,1954-09-12,1954-09-15
None,Sunderland,ENG,1,1577.94799805,1954-09-16,1954-09-18
None,Sunderland,ENG,1,1585.50073242,1954-09-19,1954-09-25
None,Sunderland,ENG,1,1599.65930176,1954-09-26,1954-10-02
None,Sunderland,ENG,1,1597.41906738,1954-10-03,1954-10-03
None,Sunderland,ENG,1,1607.41906738,1954-10-04,1954-10-09
None,Sunderland,ENG,1,1613.45336914,1954-10-10,1954-10-16
None,Sunderland,ENG,1,1607.22973633,1954-10-17,1954-10-23
None,Sunderland,ENG,1,1600.83764648,1954-10-24,1954-10-30
None,Sunderland,ENG,1,1615.07141113,1954-10-31,1954-11-06
