element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
19,9,14,1,False,2025-08-17T15:30:00Z,0,1,1,False,59,0,0,0,0,0,0,0,0,0,0,0,8,6.2,10.3,21.0,3.8,0,3,1,4,1,0.02,0.01,0.03,0.70,70,0,139808,0,0
19,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,70,-9841,150752,9660,19501
19,25,12,3,False,2025-08-31T15:30:00Z,1,0,3,False,69,0,0,1,0,0,0,0,0,0,0,0,9,1.4,0.4,6.0,0.8,0,2,1,3,1,0.00,0.00,0.00,0.28,69,-29290,127440,4767,34057
19,31,16,1,True,2025-09-13T11:30:00Z,3,0,4,False,12,0,0,0,0,0,0,0,0,0,0,0,4,2.0,4.3,0.0,0.6,0,1,0,1,0,0.00,0.00,0.00,0.10,69,-9513,123532,5235,14748
19,41,13,7,True,2025-09-21T15:30:00Z,1,1,5,False,10,1,0,0,0,0,0,0,0,0,0,1,22,33.0,0.3,17.0,5.0,0,0,0,0,0,0.16,0.00,0.16,0.25,69,-9879,116281,3506,13385
19,58,15,1,False,2025-09-28T15:30:00Z,1,2,6,False,20,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.5,4.0,0.7,1,2,0,3,0,0.05,0.01,0.06,0.08,69,13052,134644,20680,7628
19,61,19,1,True,2025-10-04T14:00:00Z,2,0,7,False,11,0,0,0,0,0,0,0,0,0,0,0,3,2.0,14.0,2.0,1.8,1,1,0,2,0,0.00,0.06,0.06,0.13,69,11827,149452,21805,9978
19,74,10,1,False,2025-10-18T16:30:00Z,0,1,8,False,9,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.5,41.0,4.5,0,1,1,2,0,0.52,0.00,0.52,0.04,69,-4544,147028,13037,17581
19,81,8,1,True,2025-10-26T14:00:00Z,1,0,9,False,24,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.3,2.0,0.3,1,0,0,1,0,0.00,0.00,0.00,0.39,69,-2835,145493,8720,11555
19,92,3,0,False,2025-11-01T15:00:00Z,0,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,-19594,126118,3893,23487
19,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,-17118,109342,89,17207
19,111,18,0,True,2025-11-23T16:30:00Z,4,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,-8107,101618,88,8195
19,123,7,1,False,2025-11-30T16:30:00Z,1,1,13,False,56,0,0,0,1,0,0,0,0,0,0,0,3,2.2,1.3,9.0,1.3,0,0,0,0,1,0.11,0.01,0.12,0.52,68,271,102790,2608,2337
19,131,5,3,True,2025-12-03T19:30:00Z,2,0,14,False,60,0,0,1,0,0,0,0,0,0,0,0,4,4.8,13.8,8.0,2.7,1,2,0,3,1,0.09,0.02,0.11,0.27,68,2725,105946,4165,1440
19,141,2,1,False,2025-12-06T12:30:00Z,2,1,15,False,4,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.80,68,1842,108054,4357,2515
19,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,56,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,2.4,24.0,2.0,0,1,0,1,1,0.34,0.03,0.37,0.28,68,12202,121978,17371,5169
19,164,9,0,False,2025-12-20T20:00:00Z,0,1,17,False,10,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.7,8.0,0.9,0,2,0,2,0,0.00,0.00,0.00,0.00,68,-2724,118001,5352,8076
19,171,6,1,True,2025-12-27T15:00:00Z,2,1,18,False,8,0,0,0,0,0,0,0,0,0,0,0,1,3.6,10.8,6.0,2.0,0,0,1,1,0,0.49,0.01,0.50,0.00,68,-7731,110036,1930,9661
19,181,2,0,True,2025-12-30T20:15:00Z,4,1,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,-1991,109290,2017,4008
19,192,4,5,False,2026-01-03T17:30:00Z,2,3,20,False,66,0,1,0,1,0,0,0,0,0,0,0,19,4.4,5.7,7.0,1.7,0,3,1,4,1,0.19,0.02,0.21,1.37,68,-1003,108477,2317,3320
19,201,12,0,True,2026-01-08T20:00:00Z,0,0,21,False,26,0,0,0,0,0,0,0,1,0,0,0,3,4.2,0.6,17.0,2.2,0,0,0,0,0,0.02,0.01,0.03,0.15,68,-780,107883,1602,2382
19,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,45,0,0,0,0,0,0,0,0,0,0,0,3,8.4,5.4,35.0,4.9,2,3,2,7,1,0.58,0.05,0.63,0.20,68,1555,109952,4732,3177
19,221,14,0,True,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,365,110479,2549,2184
19,234,11,4,False,2026-01-31T15:00:00Z,0,4,24,False,29,0,1,0,0,0,0,0,0,0,0,0,19,23.2,14.2,17.0,5.4,1,3,0,4,0,0.11,0.29,0.40,0.03,68,-534,110214,2539,3073
19,241,17,4,True,2026-02-07T15:00:00Z,3,0,25,False,30,0,1,0,0,0,0,0,0,0,0,0,20,26.2,13.5,25.0,6.5,1,1,1,3,0,0.04,0.26,0.30,0.02,68,2750,113430,4996,2246
19,252,5,1,False,2026-02-12T20:00:00Z,1,1,26,False,9,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.0,17.0,2.2,1,0,0,1,0,0.07,0.00,0.07,0.12,68,29143,145001,32514,3371
19,310,20,0,False,2026-02-18T20:00:00Z,,,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,29143,145001,32514,3371
