element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
409,7,20,6,False,2025-08-16T16:30:00Z,0,4,1,False,81,0,0,1,0,0,0,0,0,0,0,0,28,14.4,2.2,0.0,1.7,2,4,0,2,1,0.00,0.01,0.01,0.47,55,0,58549,0,0
409,18,18,1,True,2025-08-23T11:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,9,23.8,1.8,0.0,2.6,8,4,0,8,1,0.00,0.02,0.02,1.11,55,7883,101371,13350,5467
409,22,6,1,False,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,2,0,0,0,0,0,0,0,7,15.6,1.8,0.0,1.7,4,5,0,4,1,0.00,0.01,0.01,2.30,55,6143,126577,16227,10084
409,38,14,0,True,2025-09-14T15:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-11889,120128,5990,17879
409,41,1,1,False,2025-09-21T15:30:00Z,1,1,5,False,3,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,2.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.16,55,-24066,96454,124,24190
409,57,3,0,True,2025-09-27T14:00:00Z,5,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-4975,94019,1898,6873
409,64,5,0,False,2025-10-05T15:30:00Z,0,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-3180,92592,1671,4851
409,76,9,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-2675,91992,2107,4782
409,82,2,2,False,2025-10-26T14:00:00Z,1,0,9,False,60,0,0,0,1,0,0,0,0,0,0,0,3,15.8,13.5,0.0,2.9,3,2,0,3,1,0.00,0.02,0.02,0.54,55,-2705,90233,1293,3998
409,96,4,0,True,2025-11-02T16:30:00Z,3,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1272,89942,1386,2658
409,106,12,0,True,2025-11-09T16:30:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-2614,88133,697,3311
409,119,15,0,False,2025-11-22T17:30:00Z,2,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-699,88618,1704,2403
