element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
643,7,13,4,True,2025-08-16T16:30:00Z,0,4,1,False,71,0,0,0,3,0,0,0,0,0,0,0,16,15.6,1.7,0.0,1.7,3,8,4,15,1,0.00,0.01,0.01,2.22,55,0,6500,0,0
643,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,45,0,0,0,0,0,0,0,0,0,0,0,8,8.0,1.8,0.0,1.0,1,2,2,5,0,0.00,0.01,0.01,0.57,55,800,10358,1863,1063
643,30,9,2,True,2025-08-30T14:00:00Z,2,3,3,False,63,0,0,0,3,0,0,0,0,0,0,0,10,0.0,3.2,0.0,0.3,1,7,1,9,1,0.00,0.01,0.01,1.75,55,-1570,9600,795,2365
643,39,15,1,False,2025-09-13T14:00:00Z,1,0,4,False,65,0,0,0,1,0,0,0,1,0,0,0,7,2.4,0.9,0.0,0.3,2,4,1,7,1,0.00,0.00,0.00,1.35,55,-856,9275,335,1191
643,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,18,0,0,0,0,0,0,0,0,0,0,0,9,4.6,4.9,2.0,1.2,1,2,0,3,0,0.02,0.02,0.04,0.00,54,-413,9165,430,843
643,60,18,5,False,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,1,18,15.8,1.3,2.0,1.9,5,7,3,15,1,0.00,0.03,0.03,0.87,54,-946,8322,98,1044
643,70,6,3,True,2025-10-05T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,1,0,0,0,9,9.6,3.1,0.0,1.3,2,9,3,14,1,0.00,0.02,0.02,1.15,54,18,8565,410,392
643,78,17,4,False,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,0,2,0,0,0,0,0,0,0,16,18.0,6.2,1.0,2.5,5,8,1,14,1,0.02,0.02,0.04,0.65,54,-38,8801,483,521
643,90,3,2,True,2025-10-26T14:00:00Z,2,3,9,False,67,0,0,0,2,0,0,0,0,0,0,0,12,8.8,16.6,0.0,2.5,3,5,0,8,1,0.00,0.07,0.07,1.05,54,316,9325,694,378
643,94,10,1,False,2025-11-01T15:00:00Z,3,0,10,False,14,0,0,0,0,0,0,0,0,0,0,0,6,2.6,1.3,0.0,0.4,0,1,1,2,0,0.00,0.00,0.00,0.66,54,-10,9416,627,637
643,103,7,1,False,2025-11-08T20:00:00Z,3,0,11,False,90,0,0,0,3,0,0,0,1,0,0,0,3,10.2,0.8,2.0,1.3,4,2,2,8,1,0.00,0.01,0.01,3.31,53,-715,8812,96,811
643,120,8,4,True,2025-11-22T15:00:00Z,0,2,12,False,90,0,0,0,2,0,0,0,0,0,0,0,20,18.0,4.3,0.0,2.2,3,9,5,17,1,0.00,0.01,0.01,1.27,53,-199,8768,177,376
643,121,2,3,False,2025-11-30T14:05:00Z,1,0,13,False,90,0,0,0,1,0,0,0,1,0,0,0,21,23.2,39.6,0.0,6.3,5,8,5,18,1,0.00,0.08,0.08,1.00,53,-185,8669,97,282
643,140,16,2,True,2025-12-03T19:30:00Z,0,1,14,False,90,0,0,0,1,0,0,0,0,0,0,0,14,13.6,16.3,0.0,3.0,1,5,2,8,1,0.00,0.04,0.04,0.74,53,520,9280,737,217
643,150,14,2,True,2025-12-08T20:00:00Z,1,4,15,False,90,0,0,0,4,0,0,0,0,0,0,0,9,7.2,31.1,6.0,4.4,2,8,1,11,1,0.04,0.08,0.12,4.10,53,-444,8903,240,684
643,151,1,4,False,2025-12-13T20:00:00Z,2,1,16,False,90,0,0,0,2,0,0,0,0,0,0,0,15,13.8,3.2,0.0,1.7,9,4,0,13,1,0.00,0.01,0.01,1.13,53,-65,8970,630,695
643,170,5,2,True,2025-12-20T15:00:00Z,0,2,17,False,90,0,0,0,2,0,0,0,0,0,0,0,15,13.0,2.5,2.0,1.8,4,5,2,11,1,0.09,0.01,0.10,1.28,53,331,9495,947,616
643,176,12,3,False,2025-12-27T15:00:00Z,2,1,18,False,90,0,0,0,2,0,0,0,1,0,0,0,20,18.0,26.9,0.0,4.5,1,7,5,13,1,0.00,0.15,0.15,1.54,53,-407,9077,245,652
643,187,14,0,False,2025-12-30T20:15:00Z,1,1,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-513,8578,74,587
643,200,19,1,True,2026-01-03T15:00:00Z,3,0,20,False,45,0,0,0,0,0,0,0,0,0,0,0,5,10.6,11.3,0.0,2.2,2,1,2,5,0,0.00,0.01,0.01,0.23,53,429,9117,653,224
643,206,9,1,False,2026-01-07T19:30:00Z,1,1,21,False,45,0,0,0,0,0,0,0,0,0,0,0,5,5.8,13.4,0.0,1.9,0,4,1,5,0,0.00,0.05,0.05,0.16,53,460,9626,917,457
643,220,15,2,True,2026-01-18T14:00:00Z,0,0,22,False,90,0,0,1,0,0,0,0,1,0,0,0,9,6.0,1.7,0.0,0.8,2,6,1,9,1,0.00,0.01,0.01,0.88,53,-791,8868,136,927
