element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
582,6,3,10,True,2025-08-16T14:00:00Z,3,0,1,False,84,0,2,1,0,0,0,0,0,0,0,1,35,45.4,74.0,11.0,13.0,0,3,1,4,1,0.06,0.58,0.64,0.94,65,0,2398659,0,0
582,18,13,3,False,2025-08-23T11:30:00Z,0,2,2,False,85,0,0,1,0,0,0,0,0,0,0,0,14,11.4,18.9,2.0,3.2,0,6,3,9,1,0.00,0.09,0.09,1.55,65,242065,3000361,375604,133539
582,29,4,2,True,2025-08-30T14:00:00Z,0,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,6,14.8,20.4,8.0,4.3,0,2,4,6,1,0.00,0.08,0.08,1.59,66,595983,3815503,746229,150246
582,40,19,3,False,2025-09-13T16:30:00Z,0,3,4,False,90,0,0,1,0,0,0,0,0,0,0,0,4,10.2,31.8,36.0,7.8,0,3,0,3,1,0.47,0.11,0.58,0.60,66,-20654,3794628,325616,346270
582,43,6,7,False,2025-09-20T14:00:00Z,2,2,5,False,90,0,2,0,2,0,0,0,1,0,0,0,21,25.0,33.8,20.0,7.9,0,5,2,7,1,0.11,0.16,0.27,1.32,66,-149178,3672210,155585,304763
582,60,20,2,True,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,7,22.2,23.4,52.0,9.8,0,6,3,9,1,0.38,0.08,0.46,1.15,67,177117,3896707,391473,214356
582,67,11,12,False,2025-10-04T11:30:00Z,1,2,7,False,89,1,1,0,1,0,0,0,1,0,0,3,36,58.0,12.8,24.0,9.5,0,4,2,6,1,0.27,0.04,0.31,1.43,67,-110254,3779814,114837,225091
582,79,2,2,True,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,6,11.2,40.1,8.0,5.9,1,6,2,9,1,0.00,0.07,0.07,0.32,68,469679,4316804,568939,99260
582,86,9,3,False,2025-10-26T16:30:00Z,0,3,9,False,77,0,0,1,0,0,0,0,0,0,0,0,3,1.8,5.6,2.0,0.9,0,6,0,6,1,0.09,0.06,0.15,1.31,68,-71620,4228906,136687,208307
582,99,7,1,True,2025-11-01T17:30:00Z,0,1,10,False,90,0,0,0,1,0,0,0,1,0,0,0,7,6.4,3.3,29.0,3.9,0,6,2,8,1,0.10,0.07,0.17,3.68,67,-374484,3830613,64102,438586
582,109,14,0,True,2025-11-08T12:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,66,-888951,2955799,17733,906684
582,111,1,2,False,2025-11-23T16:30:00Z,4,1,12,False,77,0,0,0,4,0,0,0,0,0,0,0,6,8.8,1.6,0.0,1.0,3,5,2,10,1,0.00,0.00,0.00,1.71,65,-792724,2151557,2225,794949
582,129,10,8,True,2025-11-29T20:00:00Z,1,2,13,False,90,1,0,0,2,0,0,0,0,0,0,1,28,42.0,34.1,23.0,9.9,0,7,0,7,1,0.02,0.09,0.11,0.45,65,-125772,2084088,27123,152895
582,139,15,7,False,2025-12-02T20:15:00Z,2,2,14,False,86,0,1,0,2,0,0,0,0,0,0,2,29,28.6,36.1,12.0,7.7,0,7,2,9,1,0.06,0.41,0.47,2.04,65,-37239,2052135,25640,62879
582,149,5,3,True,2025-12-06T15:00:00Z,2,0,15,False,79,0,0,1,0,0,0,0,0,0,0,0,25,18.4,35.5,13.0,6.7,0,8,1,9,1,0.06,0.22,0.28,0.08,65,25064,2088866,65487,40423
582,158,16,2,False,2025-12-14T14:00:00Z,3,0,16,False,79,0,0,0,3,0,0,0,0,0,0,0,11,10.0,20.2,15.0,4.5,0,5,3,8,1,0.05,0.25,0.30,2.11,65,-70918,2012537,85812,156730
582,169,12,1,True,2025-12-20T17:30:00Z,1,2,17,False,57,0,0,0,1,0,0,0,0,0,0,0,2,3.8,5.7,4.0,1.4,1,4,0,5,1,0.02,0.06,0.08,0.37,64,-134292,1872468,37473,171765
582,175,8,3,False,2025-12-28T16:30:00Z,0,1,18,False,84,0,0,1,0,0,0,0,0,0,0,0,11,9.2,12.2,2.0,2.3,2,5,2,9,1,0.00,0.02,0.02,1.26,64,-67630,1806611,39620,107250
582,182,5,3,False,2026-01-01T20:00:00Z,0,0,19,False,90,0,0,1,0,0,0,0,0,0,0,0,4,6.2,4.2,39.0,4.9,2,7,0,9,1,0.23,0.02,0.25,0.83,64,-33270,1779878,30383,63653
