element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
712,21,2,1,False,2025-08-31T18:00:00Z,0,3,3,False,19,0,0,0,0,0,0,0,0,0,0,0,10,3.6,11.6,2.0,1.7,0,3,1,4,0,0.02,0.01,0.03,0.28,60,0,0,0,0
712,35,17,3,True,2025-09-13T14:00:00Z,0,0,4,False,83,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,15.2,10.0,2.3,0,4,1,5,1,0.73,0.03,0.76,0.36,60,15677,18411,20372,4695
712,49,19,1,False,2025-09-20T14:00:00Z,1,2,5,False,45,0,0,0,0,0,0,0,0,0,0,0,6,5.2,14.2,11.0,3.0,1,0,1,2,1,0.10,0.27,0.37,0.22,60,10126,28165,13687,3561
712,54,12,3,True,2025-09-27T14:00:00Z,2,1,6,False,73,0,0,1,0,0,0,0,0,0,0,0,10,10.0,12.2,19.0,4.1,1,5,0,6,1,0.24,0.13,0.37,1.50,60,-12540,14086,712,13252
712,66,9,1,False,2025-10-05T13:00:00Z,2,1,7,False,87,0,0,0,1,0,0,0,1,0,0,0,14,17.4,26.6,11.0,5.5,1,3,4,8,1,0.06,0.20,0.26,1.29,59,398,15619,3385,2987
712,73,4,1,True,2025-10-18T14:00:00Z,3,3,8,False,63,0,0,0,2,0,0,0,1,0,0,0,8,1.8,16.0,7.0,2.5,0,2,1,3,1,0.01,0.19,0.20,1.38,59,1084,17242,4227,3143
712,81,1,1,False,2025-10-26T14:00:00Z,1,0,9,False,58,0,0,0,1,0,0,0,0,0,0,0,2,2.6,14.8,2.0,1.9,0,3,1,4,1,0.00,0.01,0.01,0.84,59,-3255,13938,761,4016
712,93,5,3,True,2025-11-01T15:00:00Z,2,0,10,False,77,0,0,1,0,0,0,0,0,0,0,0,7,6.2,3.6,6.0,1.6,1,5,1,7,1,0.10,0.02,0.12,0.53,58,3219,17764,5522,2303
712,104,6,1,True,2025-11-09T14:00:00Z,0,0,11,False,24,0,0,0,0,0,0,0,0,0,0,0,6,5.4,20.1,26.0,5.2,0,1,0,1,0,0.13,0.16,0.29,0.07,58,106,17948,2833,2727
712,120,20,8,False,2025-11-22T15:00:00Z,0,2,12,False,80,1,0,1,0,0,0,0,1,0,0,1,34,47.0,55.8,30.0,13.3,1,6,2,9,1,0.12,0.52,0.64,1.79,58,257,18471,2660,2403
712,124,14,2,True,2025-11-30T12:00:00Z,1,2,13,False,77,0,0,0,2,0,0,0,0,0,0,0,4,5.8,42.2,7.0,5.5,1,4,1,6,1,0.18,0.27,0.45,1.10,58,3335,22292,4913,1578
712,134,3,3,False,2025-12-03T19:30:00Z,0,1,14,False,63,0,0,1,0,0,0,0,0,0,0,0,9,3.2,4.9,6.0,1.4,0,3,2,5,1,0.00,0.23,0.23,0.34,58,11903,35388,13665,1762
712,145,10,5,False,2025-12-07T16:30:00Z,1,2,15,False,90,0,1,0,1,0,0,0,0,0,0,0,29,25.8,42.2,10.0,7.8,2,2,1,5,1,0.24,0.40,0.64,0.67,58,-2097,32068,3648,5745
712,155,13,2,True,2025-12-14T14:00:00Z,0,3,16,False,90,0,0,0,3,0,0,0,0,0,0,0,14,19.0,26.1,43.0,8.8,1,4,4,9,1,0.78,0.22,1.00,1.19,58,-4085,28123,5982,10067
712,166,11,2,False,2025-12-20T20:00:00Z,4,1,17,False,85,0,0,0,3,0,0,0,0,0,0,0,6,8.2,14.1,8.0,3.0,4,2,0,6,1,0.12,0.06,0.18,2.60,58,15349,45982,18975,3626
712,175,18,4,True,2025-12-28T16:30:00Z,0,1,18,False,76,0,0,0,1,0,0,0,0,0,0,0,11,11.0,17.8,8.0,3.7,1,9,3,13,1,0.07,0.08,0.15,0.55,58,-513,43516,5802,6315
712,185,10,2,True,2026-01-01T17:30:00Z,1,1,19,False,81,0,0,0,1,0,0,0,0,0,0,0,0,0.0,14.5,22.0,3.6,0,0,1,1,1,0.12,0.05,0.17,1.23,58,-2115,41382,2929,5044
712,198,15,2,False,2026-01-04T15:00:00Z,2,0,20,False,86,0,0,0,2,0,0,0,0,0,0,0,14,12.0,39.9,6.0,5.8,4,5,0,9,1,0.00,0.46,0.46,1.43,58,-4807,37198,1412,6219
712,205,2,3,True,2026-01-07T19:30:00Z,0,0,21,False,90,0,0,1,0,0,0,0,0,0,0,0,9,12.2,13.5,41.0,6.7,1,2,1,4,1,0.42,0.11,0.53,1.74,58,-3675,33691,2091,5766
712,218,17,9,False,2026-01-17T15:00:00Z,2,1,22,False,90,1,0,0,2,0,0,0,0,0,0,2,33,42.8,34.3,24.0,10.1,2,5,2,9,1,0.09,0.69,0.78,1.71,58,-4559,29403,1127,5686
712,225,7,1,True,2026-01-25T14:00:00Z,1,3,23,False,25,0,0,0,0,0,0,0,0,0,0,0,9,8.0,38.7,2.0,4.9,1,1,0,2,0,0.05,0.41,0.46,0.00,58,1294,31086,3658,2364
712,237,16,1,False,2026-02-01T14:00:00Z,1,1,24,False,90,0,0,0,1,0,0,0,1,0,0,0,6,11.0,39.8,2.0,5.3,1,4,2,7,1,0.00,0.16,0.16,0.49,58,-940,30112,2952,3892
712,243,6,1,False,2026-02-08T14:00:00Z,0,1,25,False,55,0,0,0,0,0,0,0,0,0,0,0,3,1.8,5.0,2.0,0.9,0,1,1,2,1,0.00,0.01,0.01,0.65,58,-644,29515,2402,3046
712,254,3,1,True,2026-02-11T19:40:00Z,2,3,26,False,18,0,0,0,0,0,0,0,0,0,0,0,6,6.0,32.9,0.0,3.9,0,1,0,1,0,0.00,0.04,0.04,0.12,58,-45,29765,3026,3071
712,264,20,0,True,2026-02-22T14:00:00Z,,,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,58,-1723,28011,1114,2837
