element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
575,6,3,6,True,2025-08-16T14:00:00Z,3,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,27,11.6,1.0,14.0,2.7,5,4,1,6,1,0.59,0.01,0.60,0.94,45,0,2650169,0,0
575,18,13,6,False,2025-08-23T11:30:00Z,0,2,2,False,90,0,0,1,0,0,0,0,0,0,0,0,26,12.6,0.7,0.0,1.3,3,3,1,4,1,0.00,0.00,0.00,1.55,45,32764,2898967,162434,129670
575,29,4,1,True,2025-08-30T14:00:00Z,0,1,3,False,90,0,0,0,1,0,0,0,1,0,0,0,8,24.0,2.2,0.0,2.6,9,6,0,9,1,0.00,0.01,0.01,1.59,46,252021,3276845,357951,105930
575,40,19,14,False,2025-09-13T16:30:00Z,0,3,4,False,79,1,0,1,0,0,0,0,0,0,0,2,43,46.0,10.9,23.0,8.0,4,2,1,5,1,0.09,0.00,0.09,0.60,46,-28996,3303155,182769,211765
575,43,6,1,False,2025-09-20T14:00:00Z,2,2,5,False,90,0,0,0,2,0,0,0,0,0,0,0,4,12.6,2.3,2.0,1.7,1,3,2,3,1,0.00,0.01,0.01,1.32,47,482878,3890468,510139,27261
575,60,20,2,True,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,14,16.6,12.2,11.0,4.0,5,5,1,6,1,0.01,0.13,0.14,1.15,47,222562,4140128,343287,120725
575,67,11,2,False,2025-10-04T11:30:00Z,1,2,7,False,90,0,0,0,1,0,0,0,0,0,0,0,14,14.8,0.3,0.0,1.5,4,4,2,6,1,0.00,0.00,0.00,1.68,48,28519,4171448,134966,106447
575,79,2,0,True,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,2,0,0,0,1,0,0,0,3,11.0,1.3,4.0,1.6,4,5,0,4,1,0.10,0.01,0.11,0.32,48,-132153,4058431,74777,206930
575,86,9,23,False,2025-10-26T16:30:00Z,0,3,9,False,90,2,0,1,0,0,0,0,0,0,0,3,59,82.0,1.6,66.0,15.0,10,2,0,10,1,1.07,0.07,1.14,1.53,47,-267209,3795192,34528,301737
575,99,7,2,True,2025-11-01T17:30:00Z,0,1,10,False,90,0,0,0,1,0,0,0,0,0,0,0,8,7.6,0.9,0.0,0.9,2,2,2,4,1,0.00,0.01,0.01,3.68,47,185670,4001188,289891,104221
575,109,14,1,True,2025-11-08T12:30:00Z,2,2,11,False,90,0,0,0,2,0,0,0,0,0,0,0,4,14.6,0.5,0.0,1.5,5,5,2,7,1,0.00,0.01,0.01,0.63,48,95575,4122796,177714,82139
575,111,1,0,False,2025-11-23T16:30:00Z,4,1,12,False,90,0,0,0,4,0,0,0,0,0,0,0,-7,7.8,0.1,0.0,0.8,6,3,1,7,1,0.00,0.00,0.00,1.93,48,26375,4130103,151630,125255
575,129,10,0,True,2025-11-29T20:00:00Z,1,2,13,False,90,0,0,0,2,0,0,0,1,0,0,0,0,17.0,1.3,3.0,2.1,5,4,2,7,1,0.05,0.01,0.06,0.45,48,19027,4194245,102708,83681
575,139,15,0,False,2025-12-02T20:15:00Z,2,2,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-183050,3994805,25047,208097
575,149,5,6,True,2025-12-06T15:00:00Z,2,0,15,False,90,0,0,1,0,0,0,0,0,0,0,0,25,14.8,1.2,4.0,2.0,7,4,0,7,1,0.05,0.01,0.06,0.29,47,-205732,3795149,31026,236758
575,158,16,1,False,2025-12-14T14:00:00Z,3,0,16,False,90,0,0,0,3,0,0,0,0,0,0,0,3,8.4,0.8,2.0,1.1,1,2,1,2,1,0.03,0.00,0.03,2.32,47,-111410,3710772,117725,229135
575,169,12,0,True,2025-12-20T17:30:00Z,1,2,17,False,90,0,0,0,2,0,0,0,1,0,0,0,5,15.0,21.2,4.0,4.0,5,3,1,6,1,0.00,0.01,0.01,0.66,46,-231617,3460148,31308,262925
575,175,8,11,False,2025-12-28T16:30:00Z,0,1,18,False,90,0,0,1,0,0,0,0,0,0,0,3,30,29.2,0.1,0.0,2.9,12,8,2,14,1,0.00,0.00,0.00,1.31,46,-154668,3269950,33211,187879
