element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
645,7,13,1,True,2025-08-16T16:30:00Z,0,4,1,False,18,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.6,19.0,2.3,0,0,0,0,0,0.08,0.02,0.10,0.24,55,0,4451,0,0
645,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-621,4506,150,771
645,30,9,1,True,2025-08-30T14:00:00Z,2,3,3,False,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.7,2.0,1.1,0,1,0,1,0,0.03,0.01,0.04,0.18,54,-670,4160,95,765
645,39,15,1,False,2025-09-13T14:00:00Z,1,0,4,False,13,0,0,0,0,0,0,0,0,0,0,0,5,3.6,11.6,2.0,1.7,0,0,0,0,0,0.00,0.07,0.07,0.17,54,-347,4064,134,481
645,50,11,3,True,2025-09-20T14:00:00Z,1,3,5,False,45,0,1,0,3,0,0,0,1,0,0,0,13,20.0,28.8,2.0,5.1,0,2,1,3,1,0.00,0.40,0.40,0.42,54,-209,3978,87,296
645,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-185,3889,88,273
645,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-173,3805,55,228
645,78,17,1,False,2025-10-18T14:00:00Z,2,0,8,False,14,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.3,7.0,0.8,0,0,0,0,0,0.03,0.02,0.05,0.00,53,-185,3777,63,248
645,90,3,0,True,2025-10-26T14:00:00Z,2,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-107,3741,49,156
645,94,10,0,False,2025-11-01T15:00:00Z,3,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-124,3711,52,176
645,103,7,0,False,2025-11-08T20:00:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-101,3688,32,133
645,120,8,0,True,2025-11-22T15:00:00Z,0,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-89,3702,32,121
645,121,2,0,False,2025-11-30T14:05:00Z,1,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-62,3694,17,79
645,140,16,0,True,2025-12-03T19:30:00Z,0,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-17,3707,41,58
645,150,14,1,True,2025-12-08T20:00:00Z,1,4,15,False,36,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.8,1.0,0.0,0,3,0,3,0,0.02,0.01,0.03,1.89,52,-114,3614,7,121
645,151,1,1,False,2025-12-13T20:00:00Z,2,1,16,False,10,0,0,0,1,0,0,0,0,0,0,0,4,1.4,3.4,2.0,0.7,0,1,0,1,0,0.00,0.08,0.08,0.16,52,-90,3565,47,137
645,170,5,2,True,2025-12-20T15:00:00Z,0,2,17,False,64,0,0,0,1,0,0,0,0,0,0,0,5,0.6,4.8,2.0,0.7,1,2,0,3,1,0.00,0.00,0.00,0.80,52,-13,3615,75,88
645,176,12,0,False,2025-12-27T15:00:00Z,2,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-25,3653,44,69
645,187,14,1,False,2025-12-30T20:15:00Z,1,1,19,False,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.12,52,-31,3666,25,56
645,200,19,0,True,2026-01-03T15:00:00Z,3,0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,22,3722,71,49
645,206,9,0,False,2026-01-07T19:30:00Z,1,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,8,3758,75,67
645,220,15,0,True,2026-01-18T14:00:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-47,3776,53,100
645,228,13,0,False,2026-01-24T15:00:00Z,2,0,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,1,3826,72,71
645,240,4,0,True,2026-01-31T15:00:00Z,0,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-114,3733,19,133
645,250,7,0,True,2026-02-07T15:00:00Z,1,3,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-98,3639,0,98
645,257,16,0,False,2026-02-11T19:30:00Z,,,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-50,3587,0,50
645,310,1,0,True,2026-02-18T20:00:00Z,,,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-50,3587,0,50
