element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
542,5,19,1,True,2025-08-16T14:00:00Z,3,0,1,False,52,0,0,0,0,0,0,0,0,0,0,0,6,15.2,0.6,0.0,1.6,4,4,2,6,1,0.00,0.00,0.00,0.33,40,0,27741,0,0
542,14,3,1,False,2025-08-23T14:00:00Z,2,0,2,False,81,0,0,0,2,0,0,0,0,0,0,0,5,18.4,1.8,0.0,2.0,4,2,2,6,0,0.00,0.01,0.01,1.00,40,-2245,28749,1663,3908
542,28,5,0,True,2025-08-30T14:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1324,29251,1160,2484
542,35,8,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-5830,23365,193,6023
542,48,2,0,True,2025-09-21T13:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3122,20442,0,3122
